,DateTime,Junction,Vehicles,day,week,month,year,hour
3246,2023-05-16 06:00:00,1,1080,16,1,5,2023,6
3247,2023-05-16 07:00:00,1,1280,16,1,5,2023,7
3248,2023-05-16 08:00:00,1,1720,16,1,5,2023,8
3249,2023-05-16 09:00:00,1,1900,16,1,5,2023,9
3250,2023-05-16 10:00:00,1,1980,16,1,5,2023,10
3251,2023-05-16 11:00:00,1,1920,16,1,5,2023,11
3252,2023-05-16 12:00:00,1,1960,16,1,5,2023,12
3253,2023-05-16 13:00:00,1,2000,16,1,5,2023,13
3254,2023-05-16 14:00:00,1,1820,16,1,5,2023,14
3255,2023-05-16 15:00:00,1,1900,16,1,5,2023,15
3256,2023-05-16 16:00:00,1,1880,16,1,5,2023,16
3257,2023-05-16 17:00:00,1,1840,16,1,5,2023,17
3258,2023-05-16 18:00:00,1,1860,16,1,5,2023,18
3259,2023-05-16 19:00:00,1,1760,16,1,5,2023,19
3260,2023-05-16 20:00:00,1,1620,16,1,5,2023,20
3261,2023-05-16 21:00:00,1,1660,16,1,5,2023,21
3262,2023-05-16 22:00:00,1,1460,16,1,5,2023,22
3263,2023-05-16 23:00:00,1,1200,16,1,5,2023,23
3264,2023-05-17 00:00:00,1,1040,17,2,5,2023,0
3265,2023-05-17 01:00:00,1,820,17,2,5,2023,1
3266,2023-05-17 02:00:00,1,720,17,2,5,2023,2
3267,2023-05-17 03:00:00,1,740,17,2,5,2023,3
3268,2023-05-17 04:00:00,1,900,17,2,5,2023,4
3269,2023-05-17 05:00:00,1,1040,17,2,5,2023,5
3270,2023-05-17 06:00:00,1,1100,17,2,5,2023,6
3271,2023-05-17 07:00:00,1,1340,17,2,5,2023,7
3272,2023-05-17 08:00:00,1,1520,17,2,5,2023,8
3273,2023-05-17 09:00:00,1,1900,17,2,5,2023,9
3274,2023-05-17 10:00:00,1,1960,17,2,5,2023,10
3275,2023-05-17 11:00:00,1,1800,17,2,5,2023,11
3276,2023-05-17 12:00:00,1,1860,17,2,5,2023,12
3277,2023-05-17 13:00:00,1,1880,17,2,5,2023,13
3278,2023-05-17 14:00:00,1,1880,17,2,5,2023,14
3279,2023-05-17 15:00:00,1,1780,17,2,5,2023,15
3280,2023-05-17 16:00:00,1,2000,17,2,5,2023,16
3281,2023-05-17 17:00:00,1,2080,17,2,5,2023,17
3282,2023-05-17 18:00:00,1,1900,17,2,5,2023,18
3283,2023-05-17 19:00:00,1,1720,17,2,5,2023,19
3284,2023-05-17 20:00:00,1,1720,17,2,5,2023,20
3285,2023-05-17 21:00:00,1,1560,17,2,5,2023,21
3286,2023-05-17 22:00:00,1,1460,17,2,5,2023,22
3287,2023-05-17 23:00:00,1,1220,17,2,5,2023,23
3288,2023-05-18 00:00:00,1,1080,18,3,5,2023,0
3289,2023-05-18 01:00:00,1,860,18,3,5,2023,1
3290,2023-05-18 02:00:00,1,660,18,3,5,2023,2
3291,2023-05-18 03:00:00,1,760,18,3,5,2023,3
3292,2023-05-18 04:00:00,1,880,18,3,5,2023,4
3293,2023-05-18 05:00:00,1,1000,18,3,5,2023,5
3294,2023-05-18 06:00:00,1,1060,18,3,5,2023,6
3295,2023-05-18 07:00:00,1,1300,18,3,5,2023,7
3296,2023-05-18 08:00:00,1,1660,18,3,5,2023,8
3297,2023-05-18 09:00:00,1,2220,18,3,5,2023,9
3298,2023-05-18 10:00:00,1,2200,18,3,5,2023,10
3299,2023-05-18 11:00:00,1,1960,18,3,5,2023,11
3300,2023-05-18 12:00:00,1,2100,18,3,5,2023,12
3301,2023-05-18 13:00:00,1,2060,18,3,5,2023,13
3302,2023-05-18 14:00:00,1,2040,18,3,5,2023,14
3303,2023-05-18 15:00:00,1,1900,18,3,5,2023,15
3304,2023-05-18 16:00:00,1,2180,18,3,5,2023,16
3305,2023-05-18 17:00:00,1,2100,18,3,5,2023,17
3306,2023-05-18 18:00:00,1,2020,18,3,5,2023,18
3307,2023-05-18 19:00:00,1,1900,18,3,5,2023,19
3308,2023-05-18 20:00:00,1,1640,18,3,5,2023,20
3309,2023-05-18 21:00:00,1,1740,18,3,5,2023,21
3310,2023-05-18 22:00:00,1,1400,18,3,5,2023,22
3311,2023-05-18 23:00:00,1,1320,18,3,5,2023,23
3312,2023-05-19 00:00:00,1,1080,19,4,5,2023,0
3313,2023-05-19 01:00:00,1,840,19,4,5,2023,1
3314,2023-05-19 02:00:00,1,740,19,4,5,2023,2
3315,2023-05-19 03:00:00,1,740,19,4,5,2023,3
3316,2023-05-19 04:00:00,1,800,19,4,5,2023,4
3317,2023-05-19 05:00:00,1,960,19,4,5,2023,5
3318,2023-05-19 06:00:00,1,1180,19,4,5,2023,6
3319,2023-05-19 07:00:00,1,1340,19,4,5,2023,7
3320,2023-05-19 08:00:00,1,1760,19,4,5,2023,8
3321,2023-05-19 09:00:00,1,1880,19,4,5,2023,9
3322,2023-05-19 10:00:00,1,2020,19,4,5,2023,10
3323,2023-05-19 11:00:00,1,1780,19,4,5,2023,11
3324,2023-05-19 12:00:00,1,1760,19,4,5,2023,12
3325,2023-05-19 13:00:00,1,1780,19,4,5,2023,13
3326,2023-05-19 14:00:00,1,1660,19,4,5,2023,14
3327,2023-05-19 15:00:00,1,1680,19,4,5,2023,15
3328,2023-05-19 16:00:00,1,1800,19,4,5,2023,16
3329,2023-05-19 17:00:00,1,1800,19,4,5,2023,17
3330,2023-05-19 18:00:00,1,1720,19,4,5,2023,18
3331,2023-05-19 19:00:00,1,1600,19,4,5,2023,19
3332,2023-05-19 20:00:00,1,1420,19,4,5,2023,20
3333,2023-05-19 21:00:00,1,1420,19,4,5,2023,21
3334,2023-05-19 22:00:00,1,1340,19,4,5,2023,22
3335,2023-05-19 23:00:00,1,1120,19,4,5,2023,23
3336,2023-05-20 00:00:00,1,900,20,5,5,2023,0
3337,2023-05-20 01:00:00,1,660,20,5,5,2023,1
3338,2023-05-20 02:00:00,1,700,20,5,5,2023,2
3339,2023-05-20 03:00:00,1,500,20,5,5,2023,3
3340,2023-05-20 04:00:00,1,560,20,5,5,2023,4
3341,2023-05-20 05:00:00,1,680,20,5,5,2023,5
3342,2023-05-20 06:00:00,1,720,20,5,5,2023,6
3343,2023-05-20 07:00:00,1,920,20,5,5,2023,7
3344,2023-05-20 08:00:00,1,1020,20,5,5,2023,8
3345,2023-05-20 09:00:00,1,1100,20,5,5,2023,9
3346,2023-05-20 10:00:00,1,1220,20,5,5,2023,10
3347,2023-05-20 11:00:00,1,1100,20,5,5,2023,11
3348,2023-05-20 12:00:00,1,1060,20,5,5,2023,12
3349,2023-05-20 13:00:00,1,1040,20,5,5,2023,13
3350,2023-05-20 14:00:00,1,1000,20,5,5,2023,14
3351,2023-05-20 15:00:00,1,1000,20,5,5,2023,15
3352,2023-05-20 16:00:00,1,1200,20,5,5,2023,16
3353,2023-05-20 17:00:00,1,1140,20,5,5,2023,17
3354,2023-05-20 18:00:00,1,1240,20,5,5,2023,18
3355,2023-05-20 19:00:00,1,1120,20,5,5,2023,19
3356,2023-05-20 20:00:00,1,1140,20,5,5,2023,20
3357,2023-05-20 21:00:00,1,1180,20,5,5,2023,21
3358,2023-05-20 22:00:00,1,1000,20,5,5,2023,22
3359,2023-05-20 23:00:00,1,800,20,5,5,2023,23
3360,2023-05-21 00:00:00,1,800,21,6,5,2023,0
3361,2023-05-21 01:00:00,1,580,21,6,5,2023,1
3362,2023-05-21 02:00:00,1,500,21,6,5,2023,2
3363,2023-05-21 03:00:00,1,560,21,6,5,2023,3
3364,2023-05-21 04:00:00,1,520,21,6,5,2023,4
3365,2023-05-21 05:00:00,1,640,21,6,5,2023,5
3366,2023-05-21 06:00:00,1,740,21,6,5,2023,6
3367,2023-05-21 07:00:00,1,820,21,6,5,2023,7
3368,2023-05-21 08:00:00,1,980,21,6,5,2023,8
3369,2023-05-21 09:00:00,1,1140,21,6,5,2023,9
3370,2023-05-21 10:00:00,1,1100,21,6,5,2023,10
3371,2023-05-21 11:00:00,1,1020,21,6,5,2023,11
3372,2023-05-21 12:00:00,1,920,21,6,5,2023,12
3373,2023-05-21 13:00:00,1,1040,21,6,5,2023,13
3374,2023-05-21 14:00:00,1,1020,21,6,5,2023,14
3375,2023-05-21 15:00:00,1,1060,21,6,5,2023,15
3376,2023-05-21 16:00:00,1,1200,21,6,5,2023,16
3377,2023-05-21 17:00:00,1,1440,21,6,5,2023,17
3378,2023-05-21 18:00:00,1,1380,21,6,5,2023,18
3379,2023-05-21 19:00:00,1,1380,21,6,5,2023,19
3380,2023-05-21 20:00:00,1,1260,21,6,5,2023,20
3381,2023-05-21 21:00:00,1,1160,21,6,5,2023,21
3382,2023-05-21 22:00:00,1,1100,21,6,5,2023,22
3383,2023-05-21 23:00:00,1,940,21,6,5,2023,23
3384,2023-05-22 00:00:00,1,860,22,0,5,2023,0
3385,2023-05-22 01:00:00,1,740,22,0,5,2023,1
3386,2023-05-22 02:00:00,1,700,22,0,5,2023,2
3387,2023-05-22 03:00:00,1,680,22,0,5,2023,3
3388,2023-05-22 04:00:00,1,840,22,0,5,2023,4
3389,2023-05-22 05:00:00,1,1000,22,0,5,2023,5
3390,2023-05-22 06:00:00,1,1180,22,0,5,2023,6
3391,2023-05-22 07:00:00,1,1480,22,0,5,2023,7
3392,2023-05-22 08:00:00,1,1840,22,0,5,2023,8
3393,2023-05-22 09:00:00,1,2040,22,0,5,2023,9
3394,2023-05-22 10:00:00,1,2080,22,0,5,2023,10
3395,2023-05-22 11:00:00,1,2360,22,0,5,2023,11
3396,2023-05-22 12:00:00,1,2480,22,0,5,2023,12
3397,2023-05-22 13:00:00,1,2360,22,0,5,2023,13
3398,2023-05-22 14:00:00,1,2320,22,0,5,2023,14
3399,2023-05-22 15:00:00,1,2280,22,0,5,2023,15
3400,2023-05-22 16:00:00,1,2460,22,0,5,2023,16
3401,2023-05-22 17:00:00,1,2340,22,0,5,2023,17
3402,2023-05-22 18:00:00,1,2400,22,0,5,2023,18
3403,2023-05-22 19:00:00,1,2220,22,0,5,2023,19
3404,2023-05-22 20:00:00,1,2040,22,0,5,2023,20
3405,2023-05-22 21:00:00,1,1920,22,0,5,2023,21
3406,2023-05-22 22:00:00,1,1700,22,0,5,2023,22
3407,2023-05-22 23:00:00,1,1480,22,0,5,2023,23
3408,2023-05-23 00:00:00,1,1320,23,1,5,2023,0
3409,2023-05-23 01:00:00,1,1000,23,1,5,2023,1
3410,2023-05-23 02:00:00,1,820,23,1,5,2023,2
3411,2023-05-23 03:00:00,1,840,23,1,5,2023,3
3412,2023-05-23 04:00:00,1,940,23,1,5,2023,4
3413,2023-05-23 05:00:00,1,1100,23,1,5,2023,5
3414,2023-05-23 06:00:00,1,1260,23,1,5,2023,6
3415,2023-05-23 07:00:00,1,1460,23,1,5,2023,7
3416,2023-05-23 08:00:00,1,1800,23,1,5,2023,8
3417,2023-05-23 09:00:00,1,2120,23,1,5,2023,9
3418,2023-05-23 10:00:00,1,2320,23,1,5,2023,10
3419,2023-05-23 11:00:00,1,1920,23,1,5,2023,11
3420,2023-05-23 12:00:00,1,2260,23,1,5,2023,12
3421,2023-05-23 13:00:00,1,2300,23,1,5,2023,13
3422,2023-05-23 14:00:00,1,2200,23,1,5,2023,14
3423,2023-05-23 15:00:00,1,2060,23,1,5,2023,15
3424,2023-05-23 16:00:00,1,2180,23,1,5,2023,16
3425,2023-05-23 17:00:00,1,2160,23,1,5,2023,17
3426,2023-05-23 18:00:00,1,2060,23,1,5,2023,18
3427,2023-05-23 19:00:00,1,2020,23,1,5,2023,19
3428,2023-05-23 20:00:00,1,1840,23,1,5,2023,20
3429,2023-05-23 21:00:00,1,1720,23,1,5,2023,21
3430,2023-05-23 22:00:00,1,1660,23,1,5,2023,22
3431,2023-05-23 23:00:00,1,1420,23,1,5,2023,23
3432,2023-05-24 00:00:00,1,1080,24,2,5,2023,0
3433,2023-05-24 01:00:00,1,1000,24,2,5,2023,1
3434,2023-05-24 02:00:00,1,780,24,2,5,2023,2
3435,2023-05-24 03:00:00,1,780,24,2,5,2023,3
3436,2023-05-24 04:00:00,1,980,24,2,5,2023,4
3437,2023-05-24 05:00:00,1,1100,24,2,5,2023,5
3438,2023-05-24 06:00:00,1,1240,24,2,5,2023,6
3439,2023-05-24 07:00:00,1,1360,24,2,5,2023,7
3440,2023-05-24 08:00:00,1,1800,24,2,5,2023,8
3441,2023-05-24 09:00:00,1,2180,24,2,5,2023,9
3442,2023-05-24 10:00:00,1,2180,24,2,5,2023,10
3443,2023-05-24 11:00:00,1,1880,24,2,5,2023,11
3444,2023-05-24 12:00:00,1,2220,24,2,5,2023,12
3445,2023-05-24 13:00:00,1,2140,24,2,5,2023,13
3446,2023-05-24 14:00:00,1,2020,24,2,5,2023,14
3447,2023-05-24 15:00:00,1,1920,24,2,5,2023,15
3448,2023-05-24 16:00:00,1,2080,24,2,5,2023,16
3449,2023-05-24 17:00:00,1,2040,24,2,5,2023,17
3450,2023-05-24 18:00:00,1,2040,24,2,5,2023,18
3451,2023-05-24 19:00:00,1,1780,24,2,5,2023,19
3452,2023-05-24 20:00:00,1,1840,24,2,5,2023,20
3453,2023-05-24 21:00:00,1,1760,24,2,5,2023,21
3454,2023-05-24 22:00:00,1,1560,24,2,5,2023,22
3455,2023-05-24 23:00:00,1,1300,24,2,5,2023,23
3456,2023-05-25 00:00:00,1,1100,25,3,5,2023,0
3457,2023-05-25 01:00:00,1,940,25,3,5,2023,1
3458,2023-05-25 02:00:00,1,820,25,3,5,2023,2
3459,2023-05-25 03:00:00,1,760,25,3,5,2023,3
3460,2023-05-25 04:00:00,1,840,25,3,5,2023,4
3461,2023-05-25 05:00:00,1,1000,25,3,5,2023,5
3462,2023-05-25 06:00:00,1,1180,25,3,5,2023,6
3463,2023-05-25 07:00:00,1,1420,25,3,5,2023,7
3464,2023-05-25 08:00:00,1,1820,25,3,5,2023,8
3465,2023-05-25 09:00:00,1,2300,25,3,5,2023,9
3466,2023-05-25 10:00:00,1,2240,25,3,5,2023,10
3467,2023-05-25 11:00:00,1,2000,25,3,5,2023,11
3468,2023-05-25 12:00:00,1,2060,25,3,5,2023,12
3469,2023-05-25 13:00:00,1,2140,25,3,5,2023,13
3470,2023-05-25 14:00:00,1,2060,25,3,5,2023,14
3471,2023-05-25 15:00:00,1,2080,25,3,5,2023,15
3472,2023-05-25 16:00:00,1,2180,25,3,5,2023,16
3473,2023-05-25 17:00:00,1,2300,25,3,5,2023,17
3474,2023-05-25 18:00:00,1,2120,25,3,5,2023,18
3475,2023-05-25 19:00:00,1,2140,25,3,5,2023,19
3476,2023-05-25 20:00:00,1,2040,25,3,5,2023,20
3477,2023-05-25 21:00:00,1,1860,25,3,5,2023,21
3478,2023-05-25 22:00:00,1,1700,25,3,5,2023,22
3479,2023-05-25 23:00:00,1,1400,25,3,5,2023,23
3480,2023-05-26 00:00:00,1,1180,26,4,5,2023,0
3481,2023-05-26 01:00:00,1,1040,26,4,5,2023,1
3482,2023-05-26 02:00:00,1,920,26,4,5,2023,2
3483,2023-05-26 03:00:00,1,820,26,4,5,2023,3
3484,2023-05-26 04:00:00,1,940,26,4,5,2023,4
3485,2023-05-26 05:00:00,1,1120,26,4,5,2023,5
3486,2023-05-26 06:00:00,1,1220,26,4,5,2023,6
3487,2023-05-26 07:00:00,1,1360,26,4,5,2023,7
3488,2023-05-26 08:00:00,1,1760,26,4,5,2023,8
3489,2023-05-26 09:00:00,1,1940,26,4,5,2023,9
3490,2023-05-26 10:00:00,1,2020,26,4,5,2023,10
3491,2023-05-26 11:00:00,1,1720,26,4,5,2023,11
3492,2023-05-26 12:00:00,1,1880,26,4,5,2023,12
3493,2023-05-26 13:00:00,1,1860,26,4,5,2023,13
3494,2023-05-26 14:00:00,1,1780,26,4,5,2023,14
3495,2023-05-26 15:00:00,1,1700,26,4,5,2023,15
3496,2023-05-26 16:00:00,1,1840,26,4,5,2023,16
3497,2023-05-26 17:00:00,1,1800,26,4,5,2023,17
3498,2023-05-26 18:00:00,1,1780,26,4,5,2023,18
3499,2023-05-26 19:00:00,1,1700,26,4,5,2023,19
3500,2023-05-26 20:00:00,1,1520,26,4,5,2023,20
3501,2023-05-26 21:00:00,1,1540,26,4,5,2023,21
3502,2023-05-26 22:00:00,1,1340,26,4,5,2023,22
3503,2023-05-26 23:00:00,1,1240,26,4,5,2023,23
3504,2023-05-27 00:00:00,1,920,27,5,5,2023,0
3505,2023-05-27 01:00:00,1,820,27,5,5,2023,1
3506,2023-05-27 02:00:00,1,640,27,5,5,2023,2
3507,2023-05-27 03:00:00,1,560,27,5,5,2023,3
3508,2023-05-27 04:00:00,1,600,27,5,5,2023,4
3509,2023-05-27 05:00:00,1,780,27,5,5,2023,5
3510,2023-05-27 06:00:00,1,900,27,5,5,2023,6
3511,2023-05-27 07:00:00,1,1040,27,5,5,2023,7
3512,2023-05-27 08:00:00,1,1120,27,5,5,2023,8
3513,2023-05-27 09:00:00,1,1560,27,5,5,2023,9
3514,2023-05-27 10:00:00,1,1440,27,5,5,2023,10
3515,2023-05-27 11:00:00,1,1280,27,5,5,2023,11
3516,2023-05-27 12:00:00,1,1160,27,5,5,2023,12
3517,2023-05-27 13:00:00,1,1160,27,5,5,2023,13
3518,2023-05-27 14:00:00,1,1160,27,5,5,2023,14
3519,2023-05-27 15:00:00,1,1220,27,5,5,2023,15
3520,2023-05-27 16:00:00,1,1240,27,5,5,2023,16
3521,2023-05-27 17:00:00,1,1300,27,5,5,2023,17
3522,2023-05-27 18:00:00,1,1380,27,5,5,2023,18
3523,2023-05-27 19:00:00,1,1260,27,5,5,2023,19
3524,2023-05-27 20:00:00,1,1240,27,5,5,2023,20
3525,2023-05-27 21:00:00,1,1160,27,5,5,2023,21
3526,2023-05-27 22:00:00,1,1120,27,5,5,2023,22
3527,2023-05-27 23:00:00,1,900,27,5,5,2023,23
3528,2023-05-28 00:00:00,1,660,28,6,5,2023,0
3529,2023-05-28 01:00:00,1,600,28,6,5,2023,1
3530,2023-05-28 02:00:00,1,600,28,6,5,2023,2
3531,2023-05-28 03:00:00,1,500,28,6,5,2023,3
3532,2023-05-28 04:00:00,1,600,28,6,5,2023,4
3533,2023-05-28 05:00:00,1,600,28,6,5,2023,5
3534,2023-05-28 06:00:00,1,760,28,6,5,2023,6
3535,2023-05-28 07:00:00,1,900,28,6,5,2023,7
3536,2023-05-28 08:00:00,1,960,28,6,5,2023,8
3537,2023-05-28 09:00:00,1,1200,28,6,5,2023,9
3538,2023-05-28 10:00:00,1,1300,28,6,5,2023,10
3539,2023-05-28 11:00:00,1,1160,28,6,5,2023,11
3540,2023-05-28 12:00:00,1,1080,28,6,5,2023,12
3541,2023-05-28 13:00:00,1,1060,28,6,5,2023,13
3542,2023-05-28 14:00:00,1,1120,28,6,5,2023,14
3543,2023-05-28 15:00:00,1,1140,28,6,5,2023,15
3544,2023-05-28 16:00:00,1,1220,28,6,5,2023,16
3545,2023-05-28 17:00:00,1,1240,28,6,5,2023,17
3546,2023-05-28 18:00:00,1,1260,28,6,5,2023,18
3547,2023-05-28 19:00:00,1,1340,28,6,5,2023,19
3548,2023-05-28 20:00:00,1,1280,28,6,5,2023,20
3549,2023-05-28 21:00:00,1,1360,28,6,5,2023,21
3550,2023-05-28 22:00:00,1,1100,28,6,5,2023,22
3551,2023-05-28 23:00:00,1,960,28,6,5,2023,23
3552,2023-05-29 00:00:00,1,800,29,0,5,2023,0
3553,2023-05-29 01:00:00,1,700,29,0,5,2023,1
3554,2023-05-29 02:00:00,1,640,29,0,5,2023,2
3555,2023-05-29 03:00:00,1,700,29,0,5,2023,3
3556,2023-05-29 04:00:00,1,760,29,0,5,2023,4
3557,2023-05-29 05:00:00,1,960,29,0,5,2023,5
3558,2023-05-29 06:00:00,1,1080,29,0,5,2023,6
3559,2023-05-29 07:00:00,1,1420,29,0,5,2023,7
3560,2023-05-29 08:00:00,1,2040,29,0,5,2023,8
3561,2023-05-29 09:00:00,1,2600,29,0,5,2023,9
3562,2023-05-29 10:00:00,1,2640,29,0,5,2023,10
3563,2023-05-29 11:00:00,1,2160,29,0,5,2023,11
3564,2023-05-29 12:00:00,1,2400,29,0,5,2023,12
3565,2023-05-29 13:00:00,1,2260,29,0,5,2023,13
3566,2023-05-29 14:00:00,1,2180,29,0,5,2023,14
3567,2023-05-29 15:00:00,1,2140,29,0,5,2023,15
3568,2023-05-29 16:00:00,1,2180,29,0,5,2023,16
3569,2023-05-29 17:00:00,1,2080,29,0,5,2023,17
3570,2023-05-29 18:00:00,1,1860,29,0,5,2023,18
3571,2023-05-29 19:00:00,1,1680,29,0,5,2023,19
3572,2023-05-29 20:00:00,1,1780,29,0,5,2023,20
3573,2023-05-29 21:00:00,1,1600,29,0,5,2023,21
3574,2023-05-29 22:00:00,1,1380,29,0,5,2023,22
3575,2023-05-29 23:00:00,1,1160,29,0,5,2023,23
3576,2023-05-30 00:00:00,1,960,30,1,5,2023,0
3577,2023-05-30 01:00:00,1,880,30,1,5,2023,1
3578,2023-05-30 02:00:00,1,760,30,1,5,2023,2
3579,2023-05-30 03:00:00,1,800,30,1,5,2023,3
3580,2023-05-30 04:00:00,1,840,30,1,5,2023,4
3581,2023-05-30 05:00:00,1,1040,30,1,5,2023,5
3582,2023-05-30 06:00:00,1,1160,30,1,5,2023,6
3583,2023-05-30 07:00:00,1,1520,30,1,5,2023,7
3584,2023-05-30 08:00:00,1,1840,30,1,5,2023,8
3585,2023-05-30 09:00:00,1,2160,30,1,5,2023,9
3586,2023-05-30 10:00:00,1,2320,30,1,5,2023,10
3587,2023-05-30 11:00:00,1,2020,30,1,5,2023,11
3588,2023-05-30 12:00:00,1,2320,30,1,5,2023,12
3589,2023-05-30 13:00:00,1,2300,30,1,5,2023,13
3590,2023-05-30 14:00:00,1,2100,30,1,5,2023,14
3591,2023-05-30 15:00:00,1,2080,30,1,5,2023,15
3592,2023-05-30 16:00:00,1,2200,30,1,5,2023,16
3593,2023-05-30 17:00:00,1,2180,30,1,5,2023,17
3594,2023-05-30 18:00:00,1,2040,30,1,5,2023,18
3595,2023-05-30 19:00:00,1,1900,30,1,5,2023,19
3596,2023-05-30 20:00:00,1,960,30,1,5,2023,20
3597,2023-05-30 21:00:00,1,1360,30,1,5,2023,21
3598,2023-05-30 22:00:00,1,1600,30,1,5,2023,22
3599,2023-05-30 23:00:00,1,1320,30,1,5,2023,23
3600,2023-05-31 00:00:00,1,1120,31,2,5,2023,0
3601,2023-05-31 01:00:00,1,980,31,2,5,2023,1
3602,2023-05-31 02:00:00,1,760,31,2,5,2023,2
3603,2023-05-31 03:00:00,1,780,31,2,5,2023,3
3604,2023-05-31 04:00:00,1,920,31,2,5,2023,4
3605,2023-05-31 05:00:00,1,1040,31,2,5,2023,5
3606,2023-05-31 06:00:00,1,1240,31,2,5,2023,6
3607,2023-05-31 07:00:00,1,1340,31,2,5,2023,7
3608,2023-05-31 08:00:00,1,1680,31,2,5,2023,8
3609,2023-05-31 09:00:00,1,2000,31,2,5,2023,9
3610,2023-05-31 10:00:00,1,2120,31,2,5,2023,10
3611,2023-05-31 11:00:00,1,1940,31,2,5,2023,11
3612,2023-05-31 12:00:00,1,2000,31,2,5,2023,12
3613,2023-05-31 13:00:00,1,2060,31,2,5,2023,13
3614,2023-05-31 14:00:00,1,1940,31,2,5,2023,14
3615,2023-05-31 15:00:00,1,1940,31,2,5,2023,15
3616,2023-05-31 16:00:00,1,1980,31,2,5,2023,16
3617,2023-05-31 17:00:00,1,2000,31,2,5,2023,17
3618,2023-05-31 18:00:00,1,1980,31,2,5,2023,18
3619,2023-05-31 19:00:00,1,1780,31,2,5,2023,19
3620,2023-05-31 20:00:00,1,1700,31,2,5,2023,20
3621,2023-05-31 21:00:00,1,1660,31,2,5,2023,21
3622,2023-05-31 22:00:00,1,1600,31,2,5,2023,22
3623,2023-05-31 23:00:00,1,1420,31,2,5,2023,23
3624,2023-06-01 00:00:00,1,1220,1,3,6,2023,0
3625,2023-06-01 01:00:00,1,940,1,3,6,2023,1
3626,2023-06-01 02:00:00,1,800,1,3,6,2023,2
3627,2023-06-01 03:00:00,1,820,1,3,6,2023,3
3628,2023-06-01 04:00:00,1,880,1,3,6,2023,4
3629,2023-06-01 05:00:00,1,1000,1,3,6,2023,5
3630,2023-06-01 06:00:00,1,1100,1,3,6,2023,6
3631,2023-06-01 07:00:00,1,1340,1,3,6,2023,7
3632,2023-06-01 08:00:00,1,1680,1,3,6,2023,8
3633,2023-06-01 09:00:00,1,2200,1,3,6,2023,9
3634,2023-06-01 10:00:00,1,2220,1,3,6,2023,10
3635,2023-06-01 11:00:00,1,1880,1,3,6,2023,11
3636,2023-06-01 12:00:00,1,2120,1,3,6,2023,12
3637,2023-06-01 13:00:00,1,2140,1,3,6,2023,13
3638,2023-06-01 14:00:00,1,2340,1,3,6,2023,14
3639,2023-06-01 15:00:00,1,2420,1,3,6,2023,15
3640,2023-06-01 16:00:00,1,2200,1,3,6,2023,16
3641,2023-06-01 17:00:00,1,2240,1,3,6,2023,17
3642,2023-06-01 18:00:00,1,2100,1,3,6,2023,18
3643,2023-06-01 19:00:00,1,1940,1,3,6,2023,19
3644,2023-06-01 20:00:00,1,1780,1,3,6,2023,20
3645,2023-06-01 21:00:00,1,1700,1,3,6,2023,21
3646,2023-06-01 22:00:00,1,1580,1,3,6,2023,22
3647,2023-06-01 23:00:00,1,1380,1,3,6,2023,23
3648,2023-06-02 00:00:00,1,1100,2,4,6,2023,0
3649,2023-06-02 01:00:00,1,960,2,4,6,2023,1
3650,2023-06-02 02:00:00,1,760,2,4,6,2023,2
3651,2023-06-02 03:00:00,1,800,2,4,6,2023,3
3652,2023-06-02 04:00:00,1,920,2,4,6,2023,4
3653,2023-06-02 05:00:00,1,1120,2,4,6,2023,5
3654,2023-06-02 06:00:00,1,1240,2,4,6,2023,6
3655,2023-06-02 07:00:00,1,1440,2,4,6,2023,7
3656,2023-06-02 08:00:00,1,1660,2,4,6,2023,8
3657,2023-06-02 09:00:00,1,1900,2,4,6,2023,9
3658,2023-06-02 10:00:00,1,1940,2,4,6,2023,10
3659,2023-06-02 11:00:00,1,1760,2,4,6,2023,11
3660,2023-06-02 12:00:00,1,2000,2,4,6,2023,12
3661,2023-06-02 13:00:00,1,1800,2,4,6,2023,13
3662,2023-06-02 14:00:00,1,1780,2,4,6,2023,14
3663,2023-06-02 15:00:00,1,1680,2,4,6,2023,15
3664,2023-06-02 16:00:00,1,1840,2,4,6,2023,16
3665,2023-06-02 17:00:00,1,1960,2,4,6,2023,17
3666,2023-06-02 18:00:00,1,1960,2,4,6,2023,18
3667,2023-06-02 19:00:00,1,1720,2,4,6,2023,19
3668,2023-06-02 20:00:00,1,1640,2,4,6,2023,20
3669,2023-06-02 21:00:00,1,1620,2,4,6,2023,21
3670,2023-06-02 22:00:00,1,1400,2,4,6,2023,22
3671,2023-06-02 23:00:00,1,1240,2,4,6,2023,23
3672,2023-06-03 00:00:00,1,1040,3,5,6,2023,0
3673,2023-06-03 01:00:00,1,780,3,5,6,2023,1
3674,2023-06-03 02:00:00,1,680,3,5,6,2023,2
3675,2023-06-03 03:00:00,1,680,3,5,6,2023,3
3676,2023-06-03 04:00:00,1,800,3,5,6,2023,4
3677,2023-06-03 05:00:00,1,780,3,5,6,2023,5
3678,2023-06-03 06:00:00,1,940,3,5,6,2023,6
3679,2023-06-03 07:00:00,1,1000,3,5,6,2023,7
3680,2023-06-03 08:00:00,1,1160,3,5,6,2023,8
3681,2023-06-03 09:00:00,1,1220,3,5,6,2023,9
3682,2023-06-03 10:00:00,1,1180,3,5,6,2023,10
3683,2023-06-03 11:00:00,1,1100,3,5,6,2023,11
3684,2023-06-03 12:00:00,1,1160,3,5,6,2023,12
